393.573071	71.788866	109.542247	1.300419	71.580003	37.468782
393.409815	69.836763	108.714008	1.344913	71.149802	37.504241
393.243425	67.951126	107.891364	1.390408	70.695025	37.536651
393.073846	66.130042	107.074356	1.436921	70.217101	37.566020
392.901018	64.371602	106.263020	1.484472	69.717429	37.592359
392.724881	62.673906	105.457390	1.533080	69.197377	37.615680
392.545372	61.035067	104.657499	1.582767	68.658281	37.635995
392.362427	59.453219	103.863375	1.633551	68.101437	37.653316
392.188200	57.926518	103.075047	1.380969	67.528108	37.667660
392.022307	56.453170	102.292544	1.426591	66.939490	37.679036
391.853333	55.031377	101.515884	1.473206	66.336791	37.687467
391.681212	53.659389	100.745086	1.520835	65.721154	37.692969
391.505880	52.335497	99.980168	1.569499	65.093680	37.695562
391.327269	51.058028	99.221146	1.619218	64.455430	37.695265
391.145308	49.825352	98.468034	1.670014	63.807423	37.692098
390.959926	48.635879	97.720842	1.721910	63.150640	37.686083
390.771047	47.488064	96.979581	1.774928	62.486018	37.677243
390.578594	46.380405	96.244259	1.829091	61.814456	37.665599
390.382487	45.311442	95.514879	1.884424	61.136813	37.651175
390.182647	44.279761	94.791447	1.940951	60.453909	37.633996
389.978987	43.283994	94.073963	1.998696	59.766527	37.614087
389.771423	42.322813	93.362429	2.057687	59.075413	37.591474
389.559865	41.394937	92.656842	2.117948	58.381276	37.566183
389.344223	40.499125	91.957198	2.179507	57.684789	37.538242
389.124404	39.634182	91.263493	2.242392	56.986593	37.507677
388.908897	38.798951	90.575721	2.087591	56.287294	37.474517
388.697651	37.992328	89.893876	2.147936	55.587455	37.438787
388.482328	37.213230	89.217945	2.209575	54.887630	37.400520
388.262834	36.460623	88.547918	2.272534	54.188334	37.359745
388.039074	35.733509	87.883781	2.336842	53.490050	37.316492
387.810948	35.030928	87.225521	2.402527	52.793236	37.270792
387.578355	34.351956	86.573122	2.469620	52.098321	37.222676
387.341192	33.695704	85.926568	2.538148	51.405710	37.172174
387.099354	33.061317	85.285841	2.608144	50.715781	37.119318
386.852733	32.447972	84.650921	2.679637	50.028891	37.064141
386.601219	31.854879	84.021790	2.752659	49.345372	37.006674
386.344701	31.281279	83.398425	2.827243	48.665535	36.946949
386.083063	30.726441	82.780804	2.903420	47.989671	36.884999
385.816190	30.189664	82.168904	2.981224	47.318050	36.820857
385.543963	29.670273	81.562700	3.060688	46.650924	36.754557
385.266260	29.167623	80.962168	3.141848	45.988525	36.686130
384.982960	28.681090	80.367281	3.224736	45.331071	36.615611
384.717557	28.210079	79.778012	2.710201	44.678760	36.543032
384.469253	27.754035	79.194342	2.782481	44.031753	36.468420
384.236358	27.312393	78.616234	2.339222	43.390242	36.391816
384.018189	26.884640	78.043667	2.402392	42.754362	36.313247
383.813298	26.470256	77.476603	2.020394	42.124274	36.232752
383.621099	26.068768	76.915018	2.075736	41.500089	36.150361
383.425193	25.679696	76.358873	2.132240	40.881942	36.066112
383.225493	25.302593	75.808137	2.189933	40.269937	35.980040
383.021908	24.937025	75.262776	2.248839	39.664168	35.892177
382.814345	24.582580	74.722758	2.308985	39.064718	35.802558
382.602711	24.238859	74.188048	2.370398	38.471662	35.711216
382.395824	23.905481	73.658612	2.201889	37.885065	35.618184
382.209649	23.582084	73.134419	1.851339	37.304974	35.523495
382.035087	23.268324	72.615437	1.901599	36.731430	35.427178
381.857173	22.963853	72.101623	1.952909	36.164487	35.329272
381.675825	22.668345	71.592941	2.005291	35.604177	35.229810
381.490961	22.381490	71.089356	2.058771	35.050525	35.128825
381.302497	22.102986	70.590830	2.113370	34.503551	35.026351
381.110347	21.832546	70.097327	2.169114	33.963266	34.922419
380.914423	21.569893	69.608808	2.226028	33.429678	34.817062
380.730770	21.314760	69.125236	1.870629	32.902787	34.710313
380.558845	21.066902	68.646579	1.920335	32.382578	34.602200
380.383581	20.826064	68.172793	1.971080	31.869053	34.492758
380.204899	20.592012	67.703841	2.022885	31.362200	34.382020
380.030277	20.364516	67.239682	1.878509	30.862000	34.270018
379.859662	20.143363	66.780282	1.927928	30.368427	34.156780
379.685717	19.928340	66.325598	1.978380	29.881461	34.042340
379.508361	19.719243	65.875593	2.029886	29.401074	33.926729
379.327514	19.515879	65.430226	2.082471	28.927232	33.809977
379.143093	19.318059	64.989458	2.136156	28.459902	33.692116
378.955015	19.125605	64.553251	2.190966	27.999045	33.573174
378.763194	18.938341	64.121565	2.246926	27.544621	33.453182
378.575906	18.756103	63.694360	2.085039	27.096587	33.332170
378.393091	18.578732	63.271601	2.138321	26.654893	33.210165
378.206637	18.406071	62.853244	2.192718	26.219496	33.087198
378.016459	18.237971	62.439252	2.248255	25.790348	32.963297
377.822471	18.074288	62.029583	2.304956	25.367397	32.838492
377.624585	17.914884	61.624200	2.362846	24.950592	32.712811
377.422713	17.759625	61.223062	2.421949	24.539878	32.586281
377.216764	17.608382	60.826131	2.482291	24.135200	32.458930
377.006645	17.461033	60.433367	2.543897	23.736502	32.330786
376.792264	17.317458	60.044732	2.606795	23.343726	32.201875
376.583173	17.177540	59.660186	2.417039	22.956813	32.072225
376.379302	17.041176	59.279693	2.476796	22.575698	31.941858
376.171296	16.908252	58.903213	2.537804	22.200326	31.810804
375.959064	16.778666	58.530706	2.600088	21.830637	31.679089
375.742511	16.652319	58.162134	2.663675	21.466568	31.546737
375.521541	16.529113	57.797459	2.728592	21.108058	31.413775
375.296059	16.408957	57.436643	2.794865	20.755045	31.280226
375.065965	16.291760	57.079646	2.862523	20.407465	31.146115
374.831160	16.177436	56.726433	2.931592	20.065255	31.011467
374.591541	16.065901	56.376964	3.002101	19.728351	30.876306
374.347005	15.957075	56.031204	3.074078	19.396691	30.740654
374.097447	15.850879	55.689113	3.147554	19.070209	30.604535
373.842761	15.747238	55.350656	3.222556	18.748843	30.467971
373.582838	15.646080	55.015795	3.299115	18.432528	30.330987
373.317569	15.547334	54.684493	3.377262	18.121202	30.193603
373.046841	15.450932	54.356715	3.457026	17.814799	30.055841
372.783200	15.356807	54.032425	3.201875	17.513256	29.917724
372.526552	15.264903	53.711588	3.277410	17.216503	29.779269
372.264632	15.175152	53.394168	3.354505	16.924484	29.640500
371.997331	15.087496	53.080127	3.433190	16.637135	29.501439
371.724536	15.001877	52.769431	3.513497	16.354394	29.362104
371.458955	14.918238	52.462045	3.253455	16.076198	29.222517
371.200490	14.836532	52.157937	3.329461	15.802479	29.082693
370.936723	14.756702	51.857070	3.407031	15.533181	28.942656
370.667546	14.678696	51.559409	3.486192	15.268244	28.802424
370.392848	14.602467	51.264920	3.566977	15.007606	28.662015
370.112518	14.527966	50.973569	3.649413	14.751206	28.521449
369.826442	14.455148	50.685324	3.733534	14.498986	28.380743
369.560734	14.383968	50.400150	3.127291	14.250885	28.239915
369.314462	14.314393	50.118022	3.199557	14.006829	28.098977
369.074753	14.246374	49.838900	2.961938	13.766775	27.957952
368.841519	14.179873	49.562756	3.030312	13.530657	27.816854
368.603526	14.114848	49.289553	3.100083	13.298425	27.675702
368.360677	14.051261	49.019261	3.171279	13.070021	27.534512
368.112873	13.989074	48.751847	3.243926	12.845389	27.393300
367.860014	13.928252	48.487280	3.318052	12.624472	27.252082
367.601998	13.868759	48.225529	3.393684	12.407217	27.110874
367.338721	13.810563	47.966563	3.470850	12.193567	26.969690
367.070079	13.753631	47.710352	3.549579	11.983468	26.828545
366.795966	13.697930	47.456866	3.629900	11.776867	26.687455
366.516274	13.643430	47.206074	3.711840	11.573711	26.546432
366.230893	13.590101	46.957947	3.795430	11.373947	26.405492
365.939714	13.537914	46.712455	3.880699	11.177523	26.264647
365.642624	13.486840	46.469569	3.967676	10.984389	26.123911
365.339510	13.436852	46.229261	4.056393	10.794492	25.983298
365.030256	13.387925	45.991501	4.146879	10.607784	25.842821
364.714746	13.340030	45.756262	4.239166	10.424215	25.702491
364.392863	13.293145	45.523516	4.333283	10.243735	25.562322
364.079971	13.247243	45.293234	4.007865	10.066297	25.422325
363.775944	13.202308	45.065394	4.096652	9.891844	25.282510
363.465792	13.158311	44.839963	4.187196	9.720339	25.142890
363.149399	13.115230	44.616916	4.279529	9.551733	25.003478
362.826650	13.073042	44.396226	4.373679	9.385982	24.864284
362.497428	13.031727	44.177866	4.469679	9.223040	24.725319
362.161612	12.991264	43.961810	4.567558	9.062862	24.586594
361.835302	12.951633	43.748033	4.223283	8.905404	24.448120
361.547368	12.912820	43.536512	3.533437	8.750615	24.309903
361.281165	12.874812	43.327226	3.610832	8.598445	24.171951
361.009635	12.837581	43.120143	3.689753	8.448867	24.034278
360.732679	12.801109	42.915238	3.770225	8.301838	23.896895
360.450195	12.765377	42.712487	3.852276	8.157317	23.759811
360.162080	12.730370	42.511865	3.935933	8.015264	23.623034
359.868229	12.696071	42.313349	4.021223	7.875639	23.486574
359.568536	12.662462	42.116915	4.108173	7.738402	23.350438
359.290930	12.629530	41.922539	3.436211	7.603514	23.214637
359.034378	12.597267	41.730204	3.510532	7.470924	23.079171
358.796655	12.565651	41.539882	2.936367	7.340607	22.944055
358.576882	12.534676	41.351555	2.999946	7.212514	22.809292
358.352745	12.504319	41.165196	3.064772	7.086621	22.674894
358.124161	12.474566	40.980782	3.130869	6.962890	22.540868
357.891044	12.445405	40.798291	3.198259	6.841287	22.407221
357.653310	12.416821	40.617702	3.266964	6.721776	22.273960
357.410870	12.388803	40.438993	3.337007	6.604322	22.141092
357.175331	12.361337	40.262142	3.084131	6.488893	22.008624
356.946592	12.334416	40.087133	3.150154	6.375447	21.876560
356.713336	12.308024	39.913940	3.217461	6.263959	21.744909
356.475476	12.282150	39.742544	3.286076	6.154395	21.613675
356.255160	12.256782	39.572925	2.747803	6.046724	21.482866
356.051566	12.231916	39.405067	2.806461	5.940903	21.352483
355.853756	12.207536	39.238945	2.593566	5.836912	21.222535
355.661647	12.183633	39.074543	2.648870	5.734715	21.093027
355.465753	12.160196	38.911838	2.705252	5.634287	20.963964
